<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.18	14:00:00	38.097	38.128	38.079	38.111	561	0	13
2025.08.18	14:15:00	38.111	38.132	38.090	38.116	488	0	15
2025.08.18	14:30:00	38.116	38.123	38.081	38.093	472	0	15
2025.08.18	14:45:00	38.093	38.102	38.034	38.050	522	0	15
2025.08.18	15:00:00	38.050	38.127	38.035	38.126	606	0	15
2025.08.18	15:15:00	38.126	38.215	38.126	38.205	929	0	15
2025.08.18	15:30:00	38.205	38.265	38.166	38.221	943	0	15
2025.08.18	15:45:00	38.221	38.231	38.178	38.200	704	0	15
2025.08.18	16:00:00	38.201	38.238	38.122	38.132	1156	0	15
2025.08.18	16:15:00	38.131	38.180	38.087	38.158	998	0	15
2025.08.18	16:30:00	38.158	38.177	38.089	38.108	1360	0	15
2025.08.18	16:45:00	38.108	38.115	38.034	38.056	1141	0	15
2025.08.18	17:00:00	38.056	38.107	37.998	38.037	1344	0	15
2025.08.18	17:15:00	38.037	38.096	38.030	38.064	853	0	15
2025.08.18	17:30:00	38.064	38.093	38.019	38.046	786	0	15
2025.08.18	17:45:00	38.046	38.067	38.011	38.063	807	0	15
2025.08.18	18:00:00	38.063	38.070	38.007	38.051	823	0	15
2025.08.18	18:15:00	38.051	38.070	38.021	38.060	609	0	15
2025.08.18	18:30:00	38.060	38.085	38.039	38.054	354	0	15
2025.08.18	18:45:00	38.054	38.069	38.023	38.041	409	0	15
2025.08.18	19:00:00	38.044	38.045	37.991	38.015	491	0	12
2025.08.18	19:15:00	38.013	38.027	37.993	38.017	444	0	12
2025.08.18	19:30:00	38.017	38.034	37.998	38.003	360	0	12
2025.08.18	19:45:00	38.004	38.006	37.957	37.973	381	0	12
2025.08.18	20:00:00	37.973	38.022	37.968	38.012	331	0	12
2025.08.18	20:15:00	38.012	38.029	37.995	38.008	409	0	12
2025.08.18	20:30:00	38.008	38.044	38.007	38.043	389	0	12
2025.08.18	20:45:00	38.043	38.043	38.010	38.025	179	0	12
2025.08.18	21:00:00	38.023	38.034	38.012	38.019	164	0	12
2025.08.18	21:15:00	38.019	38.027	38.004	38.017	250	0	12
2025.08.18	21:30:00	38.017	38.035	37.990	38.010	221	0	12
2025.08.18	21:45:00	38.010	38.017	38.002	38.008	197	0	12
2025.08.18	22:00:00	38.008	38.018	37.993	38.014	258	0	12
2025.08.18	22:15:00	38.014	38.037	38.012	38.029	288	0	12
2025.08.18	22:30:00	38.029	38.039	38.016	38.026	213	0	12
2025.08.18	22:45:00	38.026	38.051	38.024	38.045	307	0	12
2025.08.18	23:00:00	38.045	38.047	38.027	38.032	196	0	12
2025.08.18	23:15:00	38.032	38.035	38.022	38.024	65	0	12
2025.08.18	23:30:00	38.024	38.040	38.014	38.014	152	0	12
2025.08.18	23:45:00	38.014	38.028	38.001	38.018	72	0	22
2025.08.19	01:00:00	37.953	38.048	37.944	38.038	297	0	17
2025.08.19	01:15:00	38.038	38.072	38.037	38.065	147	0	16
2025.08.19	01:30:00	38.065	38.080	38.049	38.060	138	0	17
2025.08.19	01:45:00	38.060	38.088	38.046	38.081	133	0	16
2025.08.19	02:00:00	38.081	38.091	38.071	38.080	180	0	17
2025.08.19	02:15:00	38.080	38.081	38.051	38.059	160	0	16
2025.08.19	02:30:00	38.059	38.065	38.042	38.061	174	0	17
2025.08.19	02:45:00	38.061	38.065	38.035	38.054	238	0	16
2025.08.19	03:00:00	38.054	38.071	37.972	38.056	564	0	18
2025.08.19	03:15:00	38.056	38.086	38.055	38.070	460	0	16
2025.08.19	03:30:00	38.070	38.085	38.057	38.066	385	0	16
2025.08.19	03:45:00	38.066	38.074	38.039	38.064	343	0	16
2025.08.19	04:00:00	38.064	38.069	37.874	37.880	1133	0	20
2025.08.19	04:15:00	37.880	37.969	37.836	37.945	961	0	17
2025.08.19	04:30:00	37.945	37.958	37.895	37.914	810	0	16
2025.08.19	04:45:00	37.914	37.939	37.870	37.875	834	0	16
2025.08.19	05:00:00	37.875	37.875	37.719	37.829	1099	0	16
2025.08.19	05:15:00	37.829	37.855	37.813	37.838	363	0	16
2025.08.19	05:30:00	37.838	37.884	37.829	37.854	669	0	16
2025.08.19	05:45:00	37.854	37.888	37.821	37.883	526	0	16
2025.08.19	06:00:00	37.883	37.948	37.865	37.948	700	0	16
2025.08.19	06:15:00	37.948	37.955	37.923	37.936	549	0	16
2025.08.19	06:30:00	37.936	37.951	37.917	37.925	304	0	16
2025.08.19	06:45:00	37.925	37.937	37.906	37.909	244	0	16
2025.08.19	07:00:00	37.909	37.940	37.908	37.927	246	0	16
2025.08.19	07:15:00	37.927	37.947	37.900	37.907	319	0	16
2025.08.19	07:30:00	37.907	37.931	37.890	37.909	272	0	16
2025.08.19	07:45:00	37.909	37.928	37.904	37.920	249	0	16
2025.08.19	08:00:00	37.920	37.938	37.906	37.910	240	0	16
2025.08.19	08:15:00	37.910	37.977	37.905	37.966	416	0	16
2025.08.19	08:30:00	37.966	37.994	37.929	37.948	657	0	16
2025.08.19	08:45:00	37.948	37.952	37.852	37.864	806	0	18
2025.08.19	09:00:00	37.864	37.905	37.848	37.885	721	0	13
2025.08.19	09:15:00	37.885	37.891	37.837	37.862	677	0	13
2025.08.19	09:30:00	37.862	37.900	37.847	37.897	697	0	13
2025.08.19	09:45:00	37.897	37.942	37.891	37.916	741	0	13
2025.08.19	10:00:00	37.917	38.010	37.864	37.986	800	0	18
2025.08.19	10:15:00	37.986	38.030	37.984	37.986	633	0	13
2025.08.19	10:30:00	37.985	38.029	37.979	38.029	583	0	13
2025.08.19	10:45:00	38.029	38.040	37.990	38.022	355	0	13
2025.08.19	11:00:00	38.022	38.047	37.974	37.994	508	0	13
2025.08.19	11:15:00	37.994	38.047	37.991	38.024	433	0	13
2025.08.19	11:30:00	38.024	38.029	38.004	38.024	336	0	13
2025.08.19	11:45:00	38.024	38.054	38.021	38.041	386	0	15
2025.08.19	12:00:00	38.041	38.077	38.030	38.064	364	0	13
2025.08.19	12:15:00	38.064	38.094	38.051	38.082	321	0	13
2025.08.19	12:30:00	38.082	38.096	38.052	38.069	347	0	13
2025.08.19	12:45:00	38.069	38.080	38.055	38.072	296	0	13
2025.08.19	13:00:00	38.072	38.101	38.065	38.089	512	0	13
2025.08.19	13:15:00	38.089	38.107	38.084	38.097	411	0	13
2025.08.19	13:30:00	38.097	38.104	38.048	38.055	275	0	13
2025.08.19	13:45:00	38.055	38.070	38.044	38.064	295	0	13
2025.08.19	14:00:00	38.063	38.095	38.052	38.073	359	0	17
2025.08.19	14:15:00	38.073	38.083	38.041	38.062	241	0	15
2025.08.19	14:30:00	38.062	38.074	38.042	38.073	308	0	15
2025.08.19	14:45:00	38.073	38.088	38.045	38.048	434	0	15
2025.08.19	15:00:00	38.048	38.069	38.020	38.055	614	0	15
2025.08.19	15:15:00	38.055	38.116	38.049	38.088	628	0	15
2025.08.19	15:30:00	38.088	38.145	38.064	38.089	797	0	15
2025.08.19	15:45:00	38.089	38.091	38.017	38.033	643	0	15
2025.08.19	16:00:00	38.033	38.040	37.819	37.890	1779	0	17
2025.08.19	16:15:00	37.890	37.981	37.866	37.970	1138	0	15
2025.08.19	16:30:00	37.970	38.028	37.938	37.984	1689	0	15
2025.08.19	16:45:00	37.985	37.993	37.890	37.902	1355	0	15
2025.08.19	17:00:00	37.902	37.938	37.855	37.860	1121	0	15
2025.08.19	17:15:00	37.860	37.881	37.802	37.808	1186	0	15
2025.08.19	17:30:00	37.808	37.827	37.545	37.578	2169	0	17
2025.08.19	17:45:00	37.578	37.645	37.433	37.482	2570	0	15
2025.08.19	18:00:00	37.482	37.502	37.399	37.415	2031	0	15
2025.08.19	18:15:00	37.415	37.506	37.388	37.478	1730	0	15
2025.08.19	18:30:00	37.477	37.529	37.447	37.460	869	0	15
2025.08.19	18:45:00	37.460	37.486	37.424	37.443	772	0	15
2025.08.19	19:00:00	37.443	37.471	37.436	37.441	529	0	12
2025.08.19	19:15:00	37.441	37.499	37.441	37.459	646	0	12
2025.08.19	19:30:00	37.459	37.466	37.365	37.372	625	0	12
2025.08.19	19:45:00	37.372	37.389	37.322	37.323	916	0	12
2025.08.19	20:00:00	37.323	37.330	37.271	37.286	1090	0	12
2025.08.19	20:15:00	37.286	37.386	37.283	37.366	1077	0	12
2025.08.19	20:30:00	37.366	37.387	37.307	37.370	676	0	12
2025.08.19	20:45:00	37.370	37.375	37.337	37.342	563	0	12
2025.08.19	21:00:00	37.342	37.346	37.296	37.311	631	0	12
2025.08.19	21:15:00	37.310	37.334	37.301	37.310	516	0	12
2025.08.19	21:30:00	37.310	37.326	37.281	37.283	386	0	12
2025.08.19	21:45:00	37.283	37.320	37.283	37.307	270	0	12
2025.08.19	22:00:00	37.307	37.308	37.274	37.281	311	0	12
2025.08.19	22:15:00	37.281	37.318	37.281	37.315	420	0	12
2025.08.19	22:30:00	37.315	37.324	37.279	37.289	377	0	12
2025.08.19	22:45:00	37.289	37.306	37.282	37.304	393	0	12
2025.08.19	23:00:00	37.304	37.335	37.299	37.312	278	0	12
2025.08.19	23:15:00	37.312	37.331	37.305	37.331	141	0	12
2025.08.19	23:30:00	37.331	37.383	37.322	37.354	199	0	12
2025.08.19	23:45:00	37.354	37.383	37.352	37.378	100	0	22
2025.08.20	01:00:00	37.327	37.429	37.327	37.406	280	0	16
2025.08.20	01:15:00	37.406	37.416	37.379	37.385	198	0	16
2025.08.20	01:30:00	37.385	37.392	37.354	37.371	220	0	16
2025.08.20	01:45:00	37.371	37.383	37.365	37.374	185	0	16
2025.08.20	02:00:00	37.374	37.379	37.356	37.360	170	0	16
2025.08.20	02:15:00	37.360	37.379	37.350	37.375	167	0	16
2025.08.20	02:30:00	37.375	37.389	37.366	37.383	168	0	16
2025.08.20	02:45:00	37.383	37.383	37.350	37.358	185	0	16
2025.08.20	03:00:00	37.359	37.380	37.335	37.358	416	0	16
2025.08.20	03:15:00	37.358	37.386	37.354	37.368	417	0	16
2025.08.20	03:30:00	37.368	37.378	37.342	37.345	357	0	16
2025.08.20	03:45:00	37.345	37.375	37.322	37.369	413	0	16
2025.08.20	04:00:00	37.369	37.376	37.294	37.322	840	0	16
2025.08.20	04:15:00	37.322	37.322	37.209	37.224	864	0	16
2025.08.20	04:30:00	37.224	37.317	37.192	37.304	1032	0	16
2025.08.20	04:45:00	37.304	37.327	37.248	37.248	768	0	16
2025.08.20	05:00:00	37.248	37.284	37.228	37.249	814	0	16
2025.08.20	05:15:00	37.249	37.276	37.216	37.253	546	0	16
2025.08.20	05:30:00	37.253	37.292	37.215	37.215	617	0	16
2025.08.20	05:45:00	37.215	37.253	37.189	37.228	552	0	16
2025.08.20	06:00:00	37.228	37.256	37.218	37.223	556	0	16
2025.08.20	06:15:00	37.223	37.237	37.195	37.217	470	0	16
2025.08.20	06:30:00	37.217	37.217	37.166	37.173	364	0	16
2025.08.20	06:45:00	37.173	37.214	37.156	37.200	367	0	16
2025.08.20	07:00:00	37.200	37.253	37.191	37.252	310	0	16
2025.08.20	07:15:00	37.252	37.266	37.221	37.222	336	0	16
2025.08.20	07:30:00	37.222	37.237	37.199	37.206	287	0	16
2025.08.20	07:45:00	37.206	37.217	37.180	37.188	269	0	16
2025.08.20	08:00:00	37.188	37.221	37.149	37.165	275	0	16
2025.08.20	08:15:00	37.165	37.190	37.155	37.172	452	0	16
2025.08.20	08:30:00	37.172	37.207	37.144	37.161	980	0	17
2025.08.20	08:45:00	37.162	37.218	37.149	37.215	652	0	16
2025.08.20	09:00:00	37.215	37.228	37.187	37.200	873	0	16
2025.08.20	09:15:00	37.200	37.223	37.172	37.187	544	0	16
2025.08.20	09:30:00	37.187	37.199	37.168	37.189	562	0	16
2025.08.20	09:45:00	37.189	37.200	37.148	37.161	667	0	15
2025.08.20	10:00:00	37.161	37.187	37.114	37.167	673	0	16
2025.08.20	10:15:00	37.167	37.196	37.159	37.178	549	0	13
2025.08.20	10:30:00	37.178	37.189	37.146	37.156	488	0	13
2025.08.20	10:45:00	37.156	37.189	37.137	37.159	485	0	13
2025.08.20	11:00:00	37.159	37.162	37.123	37.127	421	0	13
2025.08.20	11:15:00	37.127	37.134	36.953	36.965	785	0	17
2025.08.20	11:30:00	36.965	37.001	36.965	36.989	693	0	14
2025.08.20	11:45:00	36.989	37.054	36.968	37.053	517	0	13
2025.08.20	12:00:00	37.053	37.105	37.019	37.095	573	0	15
2025.08.20	12:15:00	37.095	37.106	37.057	37.061	403	0	13
2025.08.20	12:30:00	37.061	37.096	37.057	37.074	394	0	13
2025.08.20	12:45:00	37.074	37.089	37.060	37.075	371	0	13
2025.08.20	13:00:00	37.077	37.089	37.052	37.052	438	0	14
2025.08.20	13:15:00	37.052	37.067	36.978	37.029	645	0	19
2025.08.20	13:30:00	37.029	37.062	37.029	37.056	465	0	14
2025.08.20	13:45:00	37.056	37.074	37.041	37.051	426	0	13
2025.08.20	14:00:00	37.051	37.108	37.043	37.098	619	0	15
2025.08.20	14:15:00	37.098	37.188	37.097	37.185	563	0	15
2025.08.20	14:30:00	37.185	37.185	37.115	37.116	843	0	15
2025.08.20	14:45:00	37.116	37.183	37.112	37.174	770	0	15
2025.08.20	15:00:00	37.174	37.332	37.172	37.321	874	0	15
2025.08.20	15:15:00	37.321	37.428	37.301	37.428	1064	0	15
2025.08.20	15:30:00	37.428	37.603	37.422	37.505	1718	0	15
2025.08.20	15:45:00	37.505	37.641	37.462	37.608	1239	0	15
2025.08.20	16:00:00	37.608	37.724	37.586	37.681	2113	0	15
2025.08.20	16:15:00	37.681	37.698	37.636	37.677	1025	0	15
2025.08.20	16:30:00	37.677	37.828	37.674	37.825	1592	0	15
2025.08.20	16:45:00	37.825	37.825	37.654	37.737	1571	0	15
2025.08.20	17:00:00	37.739	37.792	37.658	37.683	1450	0	15
2025.08.20	17:15:00	37.683	37.707	37.653	37.695	1183	0	15
2025.08.20	17:30:00	37.695	37.797	37.685	37.789	1037	0	15
2025.08.20	17:45:00	37.789	37.839	37.750	37.756	1257	0	15
2025.08.20	18:00:00	37.755	37.773	37.708	37.725	1044	0	15
2025.08.20	18:15:00	37.725	37.768	37.707	37.744	728	0	15
2025.08.20	18:30:00	37.744	37.772	37.734	37.746	673	0	15
2025.08.20	18:45:00	37.746	37.758	37.719	37.750	488	0	15
2025.08.20	19:00:00	37.749	37.809	37.747	37.791	502	0	14
2025.08.20	19:15:00	37.791	37.811	37.776	37.799	423	0	13
2025.08.20	19:30:00	37.799	37.803	37.779	37.798	417	0	12
2025.08.20	19:45:00	37.798	37.806	37.780	37.784	375	0	12
2025.08.20	20:00:00	37.784	37.814	37.781	37.796	465	0	12
2025.08.20	20:15:00	37.796	37.799	37.767	37.781	427	0	13
2025.08.20	20:30:00	37.781	37.805	37.781	37.800	393	0	12
2025.08.20	20:45:00	37.800	37.829	37.797	37.812	386	0	12
2025.08.20	21:00:00	37.812	37.823	37.774	37.801	595	0	17
2025.08.20	21:15:00	37.801	37.821	37.784	37.788	510	0	13
2025.08.20	21:30:00	37.788	37.819	37.788	37.811	403	0	12
2025.08.20	21:45:00	37.811	37.840	37.798	37.802	409	0	12
2025.08.20	22:00:00	37.802	37.891	37.796	37.891	429	0	12
2025.08.20	22:15:00	37.891	37.905	37.873	37.905	366	0	12
2025.08.20	22:30:00	37.905	37.915	37.893	37.911	358	0	12
2025.08.20	22:45:00	37.911	37.935	37.897	37.905	432	0	12
2025.08.20	23:00:00	37.905	37.909	37.879	37.887	201	0	12
2025.08.20	23:15:00	37.887	37.901	37.878	37.893	174	0	12
2025.08.20	23:30:00	37.893	37.907	37.875	37.880	134	0	12
2025.08.20	23:45:00	37.880	37.894	37.869	37.882	110	0	22
2025.08.21	01:00:00	37.922	37.954	37.871	37.925	350	0	17
2025.08.21	01:15:00	37.925	37.932	37.904	37.916	177	0	17
2025.08.21	01:30:00	37.916	37.927	37.902	37.913	182	0	17
2025.08.21	01:45:00	37.913	37.915	37.900	37.912	126	0	17
2025.08.21	02:00:00	37.912	37.912	37.892	37.899	138	0	16
2025.08.21	02:15:00	37.899	37.907	37.895	37.905	122	0	16
2025.08.21	02:30:00	37.905	37.907	37.894	37.899	144	0	16
2025.08.21	02:45:00	37.899	37.904	37.889	37.898	160	0	16
2025.08.21	03:00:00	37.899	37.899	37.868	37.887	241	0	16
2025.08.21	03:15:00	37.887	37.895	37.847	37.870	285	0	16
2025.08.21	03:30:00	37.870	37.879	37.851	37.861	248	0	16
2025.08.21	03:45:00	37.861	37.865	37.842	37.862	284	0	16
2025.08.21	04:00:00	37.862	37.872	37.833	37.845	634	0	16
2025.08.21	04:15:00	37.845	37.858	37.818	37.835	565	0	16
2025.08.21	04:30:00	37.836	37.966	37.818	37.909	670	0	16
2025.08.21	04:45:00	37.909	37.946	37.878	37.880	526	0	16
2025.08.21	05:00:00	37.877	37.917	37.858	37.907	538	0	16
2025.08.21	05:15:00	37.907	37.907	37.852	37.863	420	0	16
2025.08.21	05:30:00	37.863	37.897	37.856	37.886	537	0	16
2025.08.21	05:45:00	37.886	37.917	37.852	37.855	508	0	16
2025.08.21	06:00:00	37.855	37.892	37.851	37.872	409	0	16
2025.08.21	06:15:00	37.872	37.888	37.849	37.877	428	0	16
2025.08.21	06:30:00	37.877	37.906	37.869	37.894	278	0	16
2025.08.21	06:45:00	37.894	37.894	37.842	37.843	336	0	16
2025.08.21	07:00:00	37.843	37.886	37.839	37.879	184	0	16
2025.08.21	07:15:00	37.879	37.912	37.875	37.902	215	0	16
2025.08.21	07:30:00	37.902	37.918	37.892	37.896	172	0	16
2025.08.21	07:45:00	37.896	37.901	37.866	37.872	233	0	16
2025.08.21	08:00:00	37.873	37.900	37.865	37.885	281	0	16
2025.08.21	08:15:00	37.885	37.936	37.884	37.929	309	0	16
2025.08.21	08:30:00	37.929	37.937	37.861	37.862	519	0	16
2025.08.21	08:45:00	37.862	37.882	37.851	37.870	332	0	16
2025.08.21	09:00:00	37.870	37.909	37.839	37.887	592	0	13
2025.08.21	09:15:00	37.887	37.896	37.797	37.824	793	0	16
2025.08.21	09:30:00	37.824	37.859	37.800	37.826	752	0	14
2025.08.21	09:45:00	37.826	37.826	37.795	37.814	623	0	13
2025.08.21	10:00:00	37.814	37.878	37.789	37.869	776	0	14
2025.08.21	10:15:00	37.869	37.899	37.819	37.851	784	0	13
2025.08.21	10:30:00	37.851	37.909	37.839	37.865	834	0	13
2025.08.21	10:45:00	37.865	37.881	37.825	37.832	540	0	13
2025.08.21	11:00:00	37.832	37.846	37.810	37.821	506	0	13
2025.08.21	11:15:00	37.821	37.827	37.798	37.820	393	0	13
2025.08.21	11:30:00	37.820	37.845	37.810	37.814	341	0	13
2025.08.21	11:45:00	37.814	37.827	37.781	37.805	427	0	13
2025.08.21	12:00:00	37.805	37.807	37.732	37.772	467	0	16
2025.08.21	12:15:00	37.772	37.783	37.758	37.767	466	0	13
2025.08.21	12:30:00	37.767	37.774	37.725	37.762	341	0	13
2025.08.21	12:45:00	37.762	37.793	37.748	37.756	491	0	14
2025.08.21	13:00:00	37.756	37.767	37.685	37.711	496	0	13
2025.08.21	13:15:00	37.711	37.725	37.699	37.721	384	0	13
2025.08.21	13:30:00	37.721	37.721	37.569	37.592	666	0	13
2025.08.21	13:45:00	37.592	37.620	37.528	37.545	829	0	17
2025.08.21	14:00:00	37.545	37.644	37.527	37.643	927	0	15
2025.08.21	14:15:00	37.637	37.717	37.633	37.699	685	0	15
2025.08.21	14:30:00	37.699	37.742	37.673	37.712	830	0	15
2025.08.21	14:45:00	37.712	37.751	37.691	37.716	606	0	15
2025.08.21	15:00:00	37.716	37.840	37.705	37.805	872	0	15
2025.08.21	15:15:00	37.805	37.829	37.769	37.818	979	0	15
2025.08.21	15:30:00	37.818	37.938	37.809	37.907	1344	0	15
2025.08.21	15:45:00	37.907	37.989	37.896	37.979	897	0	15
2025.08.21	16:00:00	37.979	38.067	37.955	37.981	1498	0	15
2025.08.21	16:15:00	37.981	38.018	37.954	37.986	1025	0	15
2025.08.21	16:30:00	37.986	38.090	37.944	38.062	1601	0	15
2025.08.21	16:45:00	38.062	38.062	37.940	37.995	2175	0	15
2025.08.21	17:00:00	37.995	38.136	37.988	38.120	1903	0	15
2025.08.21	17:15:00	38.117	38.143	38.087	38.120	1461	0	15
2025.08.21	17:30:00	38.117	38.199	38.105	38.128	1549	0	15
2025.08.21	17:45:00	38.129	38.129	38.097	38.110	1106	0	15
2025.08.21	18:00:00	38.111	38.136	38.029	38.032	1090	0	15
2025.08.21	18:15:00	38.032	38.144	38.014	38.116	1091	0	15
2025.08.21	18:30:00	38.116	38.202	38.103	38.187	988	0	15
2025.08.21	18:45:00	38.187	38.199	38.144	38.147	755	0	15
2025.08.21	19:00:00	38.147	38.148	38.112	38.122	515	0	13
2025.08.21	19:15:00	38.122	38.129	38.089	38.102	626	0	12
2025.08.21	19:30:00	38.102	38.108	38.054	38.101	448	0	12
2025.08.21	19:45:00	38.101	38.108	38.077	38.096	456	0	12
2025.08.21	20:00:00	38.096	38.130	38.086	38.106	438	0	16
2025.08.21	20:15:00	38.106	38.106	38.069	38.078	424	0	12
2025.08.21	20:30:00	38.078	38.120	38.072	38.092	315	0	12
2025.08.21	20:45:00	38.092	38.111	38.084	38.095	365	0	12
2025.08.21	21:00:00	38.095	38.104	38.082	38.086	397	0	12
2025.08.21	21:15:00	38.086	38.099	38.074	38.080	452	0	12
2025.08.21	21:30:00	38.080	38.085	38.066	38.074	299	0	12
2025.08.21	21:45:00	38.074	38.096	38.067	38.091	284	0	12
2025.08.21	22:00:00	38.091	38.120	38.087	38.119	304	0	12
2025.08.21	22:15:00	38.119	38.128	38.103	38.123	220	0	12
2025.08.21	22:30:00	38.123	38.123	38.094	38.111	342	0	13
2025.08.21	22:45:00	38.111	38.121	38.100	38.112	391	0	15
2025.08.21	23:00:00	38.112	38.127	38.107	38.119	189	0	15
2025.08.21	23:15:00	38.119	38.125	38.109	38.115	123	0	12
2025.08.21	23:30:00	38.115	38.122	38.105	38.110	112	0	12
2025.08.21	23:45:00	38.110	38.135	38.099	38.122	112	0	22
2025.08.22	01:00:00	38.070	38.154	38.070	38.138	249	0	17
2025.08.22	01:15:00	38.138	38.150	38.125	38.148	242	0	16
2025.08.22	01:30:00	38.148	38.148	38.115	38.124	231	0	16
2025.08.22	01:45:00	38.124	38.126	38.104	38.104	135	0	16
2025.08.22	02:00:00	38.104	38.117	38.090	38.093	119	0	16
2025.08.22	02:15:00	38.093	38.100	38.076	38.079	194	0	16
2025.08.22	02:30:00	38.079	38.110	38.077	38.090	171	0	16
2025.08.22	02:45:00	38.090	38.107	38.090	38.095	154	0	16
2025.08.22	03:00:00	38.095	38.103	38.072	38.078	361	0	16
2025.08.22	03:15:00	38.078	38.105	38.073	38.098	357	0	16
2025.08.22	03:30:00	38.098	38.118	38.075	38.092	324	0	16
2025.08.22	03:45:00	38.092	38.165	38.086	38.159	351	0	16
2025.08.22	04:00:00	38.159	38.162	38.124	38.151	606	0	19
2025.08.22	04:15:00	38.151	38.160	38.129	38.133	453	0	16
2025.08.22	04:30:00	38.133	38.152	38.107	38.131	656	0	17
2025.08.22	04:45:00	38.131	38.140	38.104	38.119	725	0	16
2025.08.22	05:00:00	38.119	38.174	38.103	38.159	681	0	16
2025.08.22	05:15:00	38.159	38.186	38.156	38.171	458	0	16
2025.08.22	05:30:00	38.171	38.186	38.145	38.154	492	0	16
2025.08.22	05:45:00	38.154	38.164	38.087	38.099	431	0	16
2025.08.22	06:00:00	38.099	38.112	38.076	38.088	481	0	16
2025.08.22	06:15:00	38.088	38.113	38.069	38.090	496	0	16
2025.08.22	06:30:00	38.089	38.099	38.084	38.089	270	0	16
2025.08.22	06:45:00	38.089	38.106	38.064	38.068	326	0	16
2025.08.22	07:00:00	38.068	38.098	38.068	38.097	256	0	16
2025.08.22	07:15:00	38.097	38.101	38.063	38.064	229	0	16
2025.08.22	07:30:00	38.064	38.086	38.061	38.071	280	0	16
2025.08.22	07:45:00	38.071	38.076	38.035	38.052	246	0	16
2025.08.22	08:00:00	38.052	38.067	38.037	38.058	242	0	16
2025.08.22	08:15:00	38.058	38.070	38.040	38.064	261	0	16
2025.08.22	08:30:00	38.064	38.065	37.998	38.049	670	0	21
2025.08.22	08:45:00	38.049	38.083	38.031	38.040	546	0	17
2025.08.22	09:00:00	38.040	38.040	37.998	38.015	600	0	17
2025.08.22	09:15:00	38.015	38.027	37.987	37.994	538	0	14
2025.08.22	09:30:00	37.994	38.012	37.895	37.934	670	0	13
2025.08.22	09:45:00	37.934	38.003	37.926	37.995	773	0	15
2025.08.22	10:00:00	37.995	38.107	37.993	38.080	641	0	15
2025.08.22	10:15:00	38.077	38.090	38.052	38.081	537	0	13
2025.08.22	10:30:00	38.081	38.087	37.986	37.988	434	0	13
2025.08.22	10:45:00	37.988	38.011	37.942	38.001	535	0	13
2025.08.22	11:00:00	38.001	38.046	37.998	38.041	583	0	13
2025.08.22	11:15:00	38.041	38.084	38.019	38.062	602	0	14
2025.08.22	11:30:00	38.060	38.076	38.018	38.019	335	0	13
2025.08.22	11:45:00	38.019	38.026	37.979	38.019	445	0	17
2025.08.22	12:00:00	38.019	38.058	38.018	38.042	385	0	13
2025.08.22	12:15:00	38.042	38.043	37.990	38.008	312	0	13
2025.08.22	12:30:00	38.008	38.026	37.979	37.980	389	0	13
2025.08.22	12:45:00	37.980	38.003	37.969	37.998	363	0	13
2025.08.22	13:00:00	37.997	38.015	37.968	37.971	250	0	13
2025.08.22	13:15:00	37.971	37.984	37.933	37.984	391	0	13
2025.08.22	13:30:00	37.984	38.023	37.983	37.998	377	0	13
2025.08.22	13:45:00	37.998	38.035	37.991	38.007	358	0	13
2025.08.22	14:00:00	38.007	38.009	37.943	37.953	566	0	13
2025.08.22	14:15:00	37.953	37.961	37.938	37.951	565	0	15
2025.08.22	14:30:00	37.951	37.979	37.903	37.922	808	0	15
2025.08.22	14:45:00	37.922	37.974	37.921	37.970	641	0	15
2025.08.22	15:00:00	37.970	37.975	37.787	37.818	1052	0	15
2025.08.22	15:15:00	37.818	37.924	37.686	37.862	1565	0	17
2025.08.22	15:30:00	37.862	37.926	37.784	37.802	1540	0	15
2025.08.22	15:45:00	37.802	37.878	37.786	37.809	1200	0	15
2025.08.22	16:00:00	37.809	37.911	37.782	37.873	1644	0	15
2025.08.22	16:15:00	37.873	37.958	37.851	37.952	1109	0	15
2025.08.22	16:30:00	37.952	38.007	37.880	37.992	1699	0	15
2025.08.22	16:45:00	37.992	37.996	37.912	37.951	1134	0	15
2025.08.22	17:00:00	37.930	38.488	37.930	38.481	4143	0	15
2025.08.22	17:15:00	38.481	38.730	38.442	38.700	3652	0	15
2025.08.22	17:30:00	38.700	38.918	38.700	38.876	3165	0	15
2025.08.22	17:45:00	38.876	38.969	38.848	38.941	2331	0	15
2025.08.22	18:00:00	38.941	39.035	38.884	39.035	2107	0	15
2025.08.22	18:15:00	39.032	39.042	38.934	39.009	1782	0	15
2025.08.22	18:30:00	39.009	39.057	38.922	38.923	1351	0	15
2025.08.22	18:45:00	38.923	38.990	38.880	38.921	1460	0	15
2025.08.22	19:00:00	38.921	39.019	38.921	38.977	970	0	12
2025.08.22	19:15:00	38.977	38.992	38.896	38.903	781	0	13
2025.08.22	19:30:00	38.903	38.974	38.903	38.943	687	0	12
2025.08.22	19:45:00	38.943	38.977	38.937	38.977	596	0	12
2025.08.22	20:00:00	38.976	39.032	38.975	39.024	558	0	12
2025.08.22	20:15:00	39.024	39.059	38.975	39.001	684	0	12
2025.08.22	20:30:00	39.001	39.026	38.985	39.011	442	0	12
2025.08.22	20:45:00	39.011	39.041	39.002	39.009	392	0	12
